mapillary_sequence,query_idx,anchor_idx,method,num_matches,num_inliers,lat,lon,compass_deg,anchor_lat,anchor_lon,status
S0kbYi8VQ_WxGBZSOrY3Wg,248634643711726,40200,anydepth80,1716,1380,41.906141389802976,12.481736766977482,131.84490637584256,41.90611741616384,12.481752692540327,success
S0kbYi8VQ_WxGBZSOrY3Wg,248634643711726,40150,anydepth80,1350,1047,41.90614227692329,12.481730657007729,129.00611938954975,41.90610062311436,12.481769235259394,success
S0kbYi8VQ_WxGBZSOrY3Wg,260933419102289,39050,anydepth80,1810,1601,41.90576141478474,12.482146346752572,135.06493979214252,41.90575302852018,12.48216068009821,success
S0kbYi8VQ_WxGBZSOrY3Wg,260933419102289,39100,anydepth80,1899,1570,41.90576207877147,12.482145898509549,132.20206429925312,41.9057659926062,12.48214126435926,success
S0kbYi8VQ_WxGBZSOrY3Wg,260933419102289,39000,anydepth80,1398,1199,41.905759423049695,12.48214045024712,133.47887901493343,41.9057387392806,12.482181313113454,success
S0kbYi8VQ_WxGBZSOrY3Wg,269668874856680,40850,anydepth80,414,340,41.906509050931454,12.481298940502198,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,269668874856680,40800,anydepth80,398,294,41.90652162857569,12.481322706824365,120.43008621603651,41.90631246961758,12.481530706222156,success
S0kbYi8VQ_WxGBZSOrY3Wg,269668874856680,40750,anydepth80,346,236,41.90653066651336,12.481337500330632,125.92603825333052,41.906294788970655,12.48154639659766,success
S0kbYi8VQ_WxGBZSOrY3Wg,2754890351488771,40850,anydepth80,319,211,41.90648772683939,12.481269919200667,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,2754890351488771,40800,anydepth80,297,159,nan,nan,120.43008621603651,41.90631246961758,12.481530706222156,fail
S0kbYi8VQ_WxGBZSOrY3Wg,2754890351488771,40750,anydepth80,248,138,nan,nan,125.92603825333052,41.906294788970655,12.48154639659766,fail
S0kbYi8VQ_WxGBZSOrY3Wg,276043394252216,40850,anydepth80,316,221,41.90651207461834,12.481254250420228,119.670541657643,41.90632991462373,12.48151570723808,success
S0kbYi8VQ_WxGBZSOrY3Wg,276043394252216,40800,anydepth80,297,191,nan,nan,120.43008621603651,41.90631246961758,12.481530706222156,fail
